RecordTime,Battery(V),Rate,Sensor0,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13
41075.08333,10.6,Normal,50.54,53.34,51.74,54.75,51.14,,38.58,,53.84,56.76,55.15,57.86,57.76,
41075.125,10.4,Normal,51.04,53.04,52.24,55.25,50.84,,38.48,,53.64,56.86,55.15,57.76,57.56,
41075.16667,10.5,Normal,51.24,52.54,52.44,55.45,50.84,,38.28,,53.94,56.66,55.25,57.96,58.26,
41075.20833,10.4,Normal,51.44,52.54,52.54,55.25,50.64,,38.38,,53.74,56.96,55.55,58.06,58.36,
41075.25,10.5,Normal,51.44,52.74,52.64,55.55,50.64,,38.38,,53.74,56.96,55.55,58.06,58.26,
41075.29167,10.5,Normal,52.04,53.54,53.24,55.25,51.14,,38.38,,53.94,57.06,55.75,58.16,58.97,
41075.33333,10.6,Normal,51.84,54.25,52.54,54.35,52.54,,38.68,,54.45,57.36,55.75,58.16,58.67,
41075.375,10.5,Normal,51.64,53.84,52.34,55.05,53.24,,38.68,,54.65,57.46,55.15,58.06,57.26,
41075.41667,10.6,Normal,51.54,53.84,52.34,54.75,53.64,,38.78,,54.85,57.56,55.35,58.06,58.26,
41075.45833,10.6,Normal,50.74,53.14,51.54,53.64,54.15,,38.98,,54.75,57.46,54.85,57.96,57.26,
41075.5,10.6,Normal,50.64,53.04,51.44,53.74,54.45,,39.08,,54.75,57.36,54.75,57.96,58.26,
41075.54167,10.6,Normal,51.74,53.74,52.34,55.35,54.95,,39.17,,54.85,57.76,55.25,58.16,57.86,
41075.58333,10.7,Normal,51.94,53.94,52.44,54.75,55.15,,39.27,,55.05,57.76,55.35,58.16,58.06,
41075.66667,10.7,Normal,51.84,53.04,52.34,54.75,54.65,,39.47,,54.95,57.56,54.95,58.36,58.36,
41075.70833,10.6,Normal,51.04,53.14,52.04,55.35,54.15,,39.67,,54.75,57.66,54.95,58.26,58.87,
41075.75,10.7,Normal,50.84,53.24,52.04,55.85,53.74,,39.67,,54.85,57.46,55.25,58.16,58.67,
41075.83333,10.7,Normal,50.14,52.84,51.14,54.15,51.34,,39.27,,53.64,56.25,54.55,57.66,57.56,
41075.875,10.5,Normal,50.74,52.74,51.74,54.85,51.24,,39.17,,54.15,56.66,54.95,57.56,57.26,
41075.91667,10.6,Normal,50.54,53.24,51.54,54.55,50.74,,38.78,,53.44,56.25,54.35,57.46,56.96,
41075.95833,10.5,Normal,48.94,51.94,50.34,53.14,50.74,,38.48,,53.04,55.85,54.25,57.16,57.06,
41076,10.6,Normal,48.84,51.54,50.14,54.05,50.24,,37.88,,52.74,55.85,53.64,56.96,57.06,
41076.04167,10.5,Normal,48.54,51.34,49.74,53.24,50.34,,37.69,,52.54,55.25,53.14,56.76,55.95,
41076.08333,10.5,Normal,49.54,52.04,50.74,53.84,50.14,,37.39,,52.74,55.85,54.05,56.76,56.56,
41076.125,10.5,Normal,49.54,52.04,50.64,52.64,50.04,,37.09,,52.64,55.65,54.05,56.66,56.45,
41076.16667,10.5,Normal,49.54,51.84,50.84,53.64,49.74,,36.99,,52.44,55.45,54.45,56.86,56.76,
41076.20833,10.5,Normal,49.34,51.84,50.64,53.94,49.64,,36.89,,52.44,55.35,54.05,56.66,55.85,
41076.25,10.4,Normal,49.24,51.74,50.34,52.84,49.94,,36.79,,52.74,55.45,54.05,56.66,56.25,
41076.29167,10.6,Normal,49.64,52.54,50.74,53.54,50.44,,36.69,,52.64,55.65,53.94,56.66,56.15,
41076.33333,10.5,Normal,50.24,52.94,50.84,53.44,51.24,,36.89,,52.84,55.75,54.05,56.56,55.85,
41076.375,10.6,Normal,48.64,51.04,49.54,52.64,52.14,,36.79,,52.84,55.45,53.04,56.56,56.45,
41076.41667,10.5,Normal,49.64,51.84,50.44,53.14,52.54,,36.89,,52.94,55.65,53.54,56.56,56.05,
41076.45833,10.6,Normal,50.44,52.64,51.04,54.15,53.34,,36.89,,53.44,56.25,53.74,56.76,57.36,
41076.5,10.6,Normal,51.44,53.24,52.04,54.35,54.35,,37.69,,54.15,56.76,54.65,57.06,57.96,
41076.54167,10.7,Normal,52.74,54.65,53.24,55.05,55.35,,37.98,,54.95,57.36,55.45,57.56,58.06,
41076.58333,10.6,Normal,53.14,55.05,53.34,56.25,55.65,,38.48,,55.45,57.86,55.75,57.96,58.47,
41076.625,10.7,Normal,52.24,54.25,52.94,55.55,54.85,,38.68,,55.45,57.36,55.45,57.96,57.86,
41076.70833,10.7,Normal,52.84,54.15,53.64,56.25,54.45,,39.47,,55.75,58.16,56.35,58.57,58.47,
41076.75,10.6,Normal,52.84,53.94,53.44,56.05,54.15,,39.57,,55.95,57.86,56.25,58.67,59.07,
41076.79167,10.7,Normal,53.14,54.25,53.74,57.06,53.84,,39.67,,55.95,58.06,56.66,58.87,59.47,
41076.83333,10.6,Normal,52.94,54.45,53.74,56.76,53.74,,39.77,,56.15,58.47,56.86,59.07,59.67,
41076.875,10.6,Normal,53.24,54.45,54.15,57.46,53.34,,39.87,,56.15,58.57,56.96,59.17,60.08,
41076.91667,10.5,Normal,53.04,54.35,54.15,57.26,53.24,,39.87,,56.15,58.36,57.26,59.27,60.28,
41076.95833,10.6,Normal,53.24,54.55,54.25,56.86,52.94,,39.97,,55.95,58.57,57.06,59.37,60.18,
41077,10.5,Normal,53.24,54.45,54.25,57.06,53.14,,40.17,,56.05,58.77,57.36,59.67,60.28,
41077.04167,10.6,Normal,53.44,54.55,54.25,57.56,52.74,,40.57,,55.75,58.77,57.06,59.57,60.68,
41077.08333,10.5,Normal,53.54,54.55,54.25,57.56,52.64,,40.57,,55.95,58.67,57.16,59.77,59.98,
41077.125,10.5,Normal,53.44,54.75,54.35,57.66,52.94,,40.86,,56.15,58.97,57.26,59.77,60.08,
41077.16667,10.5,Normal,53.54,54.85,54.25,58.06,52.84,,40.76,,55.85,58.67,57.26,59.67,59.37,
41077.20833,10.4,Normal,53.34,54.55,54.25,57.36,52.74,,40.86,,56.15,58.97,57.36,59.77,60.48,
41077.25,10.5,Normal,53.64,54.95,54.75,56.76,52.64,,40.76,,55.35,58.06,57.36,59.87,59.77,
41077.29167,10.5,Normal,53.74,55.35,54.85,58.16,52.84,,40.76,,55.35,57.56,57.36,59.77,59.98,
41077.33333,10.6,Normal,54.75,56.66,55.55,58.36,53.84,,40.76,,55.85,58.36,57.76,59.77,60.48,
41077.375,10.6,Normal,54.45,56.15,55.85,56.96,53.94,,40.96,,55.05,56.35,56.66,59.57,60.18,
41077.41667,10.7,Normal,55.15,57.26,56.56,57.96,54.45,,41.26,,55.45,59.17,57.76,59.87,60.98,
41077.45833,10.6,Normal,55.75,57.76,56.96,57.56,55.45,,41.46,,56.35,59.37,57.86,60.08,60.78,
41077.5,10.7,Normal,56.35,58.57,57.36,58.57,56.56,,41.96,,57.06,60.18,58.67,60.38,61.18,
41077.54167,10.6,Normal,56.25,58.06,57.16,59.37,55.75,,42.26,,55.95,57.76,57.86,60.08,59.87,
41077.58333,10.7,Normal,56.45,58.06,57.46,58.26,55.65,,42.06,,55.75,56.96,57.26,59.87,59.47,
41077.625,10.7,Normal,55.85,57.46,56.66,58.06,55.25,,41.86,,55.55,58.47,57.76,59.77,60.08,
41077.66667,10.6,Normal,55.15,55.95,55.55,55.85,54.45,,41.56,,55.15,58.16,56.86,59.47,58.26,
41077.70833,10.7,Normal,53.84,55.25,54.85,57.16,53.24,,41.16,,54.15,56.15,56.35,58.77,57.76,
41077.75,10.6,Normal,52.24,54.55,53.94,53.44,52.14,,40.47,,53.24,55.85,55.35,58.06,57.06,
41077.79167,10.7,Normal,51.34,53.84,52.64,56.66,50.34,,39.67,,51.84,53.44,53.84,57.06,55.95,
41077.83333,10.6,Normal,50.94,53.24,52.44,56.05,49.44,,38.78,,50.74,52.04,52.44,56.15,55.65,
41077.875,10.7,Normal,50.24,52.64,51.84,53.24,48.74,,38.08,,50.14,51.34,51.94,55.75,55.25,
41077.91667,10.6,Normal,49.74,52.04,51.64,52.94,49.54,,37.59,,50.34,52.44,51.94,55.65,55.05,
41077.95833,10.6,Normal,49.74,51.34,51.14,52.24,49.44,,36.99,,49.84,51.94,51.14,55.25,55.05,
41078,10.5,Normal,49.44,50.94,50.84,53.54,49.44,,36.79,,51.04,53.54,52.74,55.65,55.35,
41078.04167,10.6,Normal,49.94,51.24,51.34,53.54,49.64,,36.5,,50.34,52.24,50.84,54.95,55.45,
41078.08333,10.5,Normal,49.04,51.34,51.34,52.54,48.94,,36.3,,50.04,51.24,50.84,54.95,55.75,
41078.125,10.6,Normal,48.54,50.74,50.34,53.44,47.84,,36.3,,49.54,51.94,51.74,55.15,55.55,
41078.16667,10.5,Normal,49.24,50.64,50.64,52.34,48.64,,36.2,,51.14,53.74,52.54,55.35,55.75,
41078.20833,10.6,Normal,49.14,50.54,50.64,53.24,49.04,,36.3,,51.24,53.74,52.54,55.45,55.85,
41078.25,10.4,Normal,49.14,51.14,50.54,53.84,48.54,,36.3,,50.84,52.74,52.54,55.35,56.05,
41078.29167,10.6,Normal,49.64,51.64,51.04,52.34,49.04,,36.4,,50.74,52.64,52.24,55.35,55.25,
41078.33333,10.6,Normal,50.34,52.44,51.44,52.24,48.84,,36.4,,50.44,52.94,52.24,54.95,55.05,
41078.375,10.6,Normal,50.04,52.54,51.34,51.34,49.24,,36.4,,50.44,53.24,52.54,54.75,54.45,
41078.41667,10.6,Normal,50.44,52.14,51.54,53.44,50.94,,36,,50.74,53.74,50.74,54.05,53.94,
41078.45833,10.6,Normal,50.54,51.94,51.64,53.34,51.24,,36.2,,51.04,54.05,50.84,53.84,54.15,
41078.5,10.7,Normal,50.94,53.04,52.34,53.74,50.84,,36.2,,50.64,52.34,50.54,53.94,52.84,
41078.54167,10.6,Normal,50.94,52.74,52.44,52.64,49.34,,36.1,,49.74,51.54,50.94,53.64,54.45,
41078.58333,10.7,Normal,50.54,52.84,51.84,53.74,49.04,,35.8,,49.34,51.44,51.04,53.74,53.34,
41078.66667,10.7,Normal,49.14,49.44,49.74,52.44,50.84,,36,,50.34,52.74,49.74,53.24,53.54,
41078.70833,10.6,Normal,47.34,47.84,47.84,51.54,50.84,,35.7,,50.34,52.84,49.24,52.74,52.54,
41078.75,10.6,Normal,46.64,47.54,47.34,51.44,50.64,,35.31,,50.14,52.54,48.74,52.34,52.74,
41078.79167,10.6,Normal,46.84,48.04,48.04,50.34,48.64,,35.11,,49.24,51.34,49.44,52.64,53.14,
41078.83333,10.7,Normal,46.24,47.54,47.64,50.04,46.64,,35.01,,48.44,51.24,49.64,52.84,53.34,
41078.875,10.5,Normal,46.44,47.94,47.84,50.74,47.54,,35.41,,48.84,50.34,49.64,52.94,52.94,
41078.91667,10.6,Normal,46.64,48.04,47.74,49.64,47.24,,35.51,,49.04,51.84,50.04,53.14,53.54,
41078.95833,10.4,Normal,46.84,47.94,48.04,51.54,47.34,,35.51,,49.54,51.94,50.54,53.34,53.84,
41079,10.6,Normal,46.94,48.14,48.04,51.74,47.44,,35.51,,50.04,52.44,50.84,53.54,53.94,
41079.04167,10.4,Normal,46.74,48.24,47.94,51.54,47.54,,35.51,,50.34,52.64,51.04,53.74,54.35,
41079.08333,10.5,Normal,47.34,48.64,48.64,51.94,47.74,,35.51,,50.64,52.84,51.44,54.05,54.55,
41079.125,10.4,Normal,47.54,48.54,48.74,52.14,47.74,,36.69,,50.74,53.14,51.54,54.15,54.85,
41079.16667,10.4,Normal,47.84,48.84,49.04,52.44,47.84,,36.6,,50.94,53.44,51.94,54.45,55.05,
41079.20833,10.4,Normal,48.14,49.24,49.44,51.34,48.34,,36.6,,51.54,53.74,52.24,54.65,55.25,
41079.25,10.4,Normal,48.04,49.24,49.24,51.44,48.64,,36.69,,51.74,53.94,52.14,54.65,55.25,
41079.29167,10.5,Normal,48.04,49.94,49.14,51.64,49.14,,36.89,,51.94,54.05,52.04,54.65,55.45,
41079.375,10.5,Normal,49.24,51.54,50.04,53.34,50.64,,37.19,,52.64,54.75,52.94,55.05,55.95,
41079.41667,10.5,Normal,49.94,52.24,51.04,53.94,51.74,,37.69,,53.44,55.25,53.74,55.65,56.45,
41079.45833,10.6,Normal,50.64,53.04,51.74,54.95,52.94,,37.69,,54.15,56.15,54.45,56.25,57.06,
41079.5,10.6,Normal,51.54,54.15,52.74,54.85,53.94,,37.88,,54.65,56.56,55.05,56.76,57.06,
41079.54167,10.6,Normal,52.24,54.55,53.34,55.55,54.55,,38.68,,55.05,57.06,55.45,57.16,57.76,
41079.58333,10.6,Normal,52.84,53.84,53.64,55.85,53.94,,38.98,,54.25,56.05,53.94,57.16,57.26,
41079.625,10.6,Normal,52.24,52.84,53.54,55.65,53.14,,39.97,,53.04,54.95,52.94,56.96,57.56,
41079.66667,10.6,Normal,52.24,52.54,53.14,55.85,52.74,,39.77,,52.84,56.15,54.45,57.16,57.86,
41079.70833,10.7,Normal,51.34,52.84,52.84,55.35,52.34,,40.37,,53.14,54.75,53.64,56.76,56.56,
41079.75,10.6,Normal,50.04,51.64,51.74,54.75,52.94,,41.16,,53.94,56.56,54.65,57.26,57.96,
41079.79167,10.7,Normal,50.84,52.14,51.84,54.45,52.54,,42.26,,54.05,56.35,54.55,57.16,57.86,
41079.83333,10.6,Normal,50.64,51.74,51.74,54.85,51.84,,42.06,,54.15,56.25,54.65,57.16,57.86,
41079.875,10.6,Normal,50.34,51.84,51.74,55.35,51.04,,41.06,,53.74,56.35,54.65,57.26,57.56,
41079.91667,10.5,Normal,50.04,51.34,51.54,54.85,50.84,,41.06,,53.94,56.25,54.65,57.36,58.36,
41079.95833,10.5,Normal,50.54,51.74,51.74,54.75,51.24,,41.36,,54.15,56.66,54.85,57.46,58.26,
41080,10.4,Normal,50.24,51.84,51.54,54.75,51.24,,41.36,,54.25,56.76,54.85,57.46,58.26,
41080.04167,10.5,Normal,50.74,51.94,51.84,53.94,51.24,,41.66,,54.15,56.66,54.95,57.46,57.66,
41080.08333,10.4,Normal,50.54,51.64,51.64,54.35,50.94,,41.76,,53.94,56.86,54.85,57.46,57.86,
41080.125,10.5,Normal,50.14,51.74,51.34,52.74,51.04,,41.46,,53.84,56.56,54.55,57.26,57.76,
41080.16667,10.4,Normal,50.24,52.14,51.04,52.84,50.54,,41.96,,53.34,56.25,54.45,57.06,56.76,
41080.20833,10.5,Normal,49.34,52.04,50.34,52.24,50.54,,41.76,,53.14,56.15,53.94,56.76,56.35,
41080.25,10.4,Normal,48.34,51.04,49.54,52.64,50.34,,42.36,,52.94,55.65,53.24,56.66,55.95,
41080.29167,10.5,Normal,47.74,50.04,48.54,51.54,50.64,,41.16,,52.24,54.85,52.14,56.25,55.25,
41080.33333,10.4,Normal,46.44,48.74,47.14,51.34,50.84,,40.37,,52.04,54.35,51.84,55.85,55.35,
41080.375,10.6,Normal,46.64,49.04,47.54,51.64,51.44,,39.87,,52.04,54.45,52.04,55.65,56.05,
41080.41667,10.6,Normal,47.04,49.44,47.84,51.94,51.84,,39.77,,52.24,54.45,51.64,55.55,55.05,
41080.45833,10.5,Normal,48.14,50.24,48.64,52.34,52.24,,39.67,,52.44,54.65,51.94,55.55,55.75,
41080.5,10.6,Normal,49.74,51.44,50.04,52.64,52.94,,40.07,,52.94,55.25,52.94,55.75,55.75,
41080.54167,10.7,Normal,50.04,51.84,50.44,53.44,53.64,,40.27,,53.54,55.65,53.54,55.95,56.35,
41080.58333,10.6,Normal,50.64,52.04,50.94,53.94,53.84,,40.57,,53.64,55.65,53.74,56.15,56.66,
41080.625,10.6,Normal,51.14,52.24,51.54,54.25,54.05,,40.96,,54.05,56.15,54.05,56.45,56.76,
41080.66667,10.7,Normal,50.94,51.64,51.34,54.55,53.94,,41.36,,54.15,56.05,54.05,56.66,57.06,
41080.70833,10.6,Normal,50.34,51.64,51.14,55.25,53.54,,41.66,,54.45,56.15,54.25,56.86,57.26,
41080.75,10.7,Normal,50.44,51.64,51.44,55.35,53.24,,41.76,,54.55,56.35,54.45,57.06,57.26,
41080.79167,10.7,Normal,50.74,51.84,51.44,55.15,52.84,,41.96,,54.65,56.15,54.45,57.06,57.16,
41080.83333,10.7,Normal,50.74,51.94,51.44,55.55,52.24,,42.06,,54.65,56.15,54.55,57.06,57.76,
41080.875,10.5,Normal,50.84,51.84,51.44,55.85,52.04,,42.16,,54.75,56.25,54.65,57.16,58.16,
41080.91667,10.6,Normal,50.94,51.94,51.44,55.35,52.04,,42.16,,54.75,56.35,54.75,57.26,57.96,
41080.95833,10.5,Normal,50.84,52.04,51.54,55.65,51.74,,42.16,,54.65,56.45,54.65,57.16,57.66,
41081,10.6,Normal,51.04,52.14,51.64,55.55,51.64,,42.36,,54.65,56.56,54.85,57.26,57.46,
41081.04167,10.4,Normal,50.94,51.94,51.54,55.75,51.54,,42.36,,54.75,56.66,54.85,57.36,58.26,
41081.08333,10.6,Normal,51.14,52.14,51.84,55.95,51.54,,42.16,,54.95,56.76,55.25,57.56,58.26,
41081.125,10.4,Normal,51.64,52.54,52.24,56.25,51.74,,42.55,,55.15,56.96,55.45,57.76,58.67,
41081.16667,10.5,Normal,51.54,52.54,52.34,56.56,51.74,,42.36,,55.35,56.96,55.35,57.96,58.67,
41081.20833,10.4,Normal,51.54,52.54,52.14,56.05,51.74,,42.46,,55.35,57.26,55.55,57.96,58.77,
41081.25,10.5,Normal,51.64,52.84,52.54,56.45,51.94,,42.36,,55.35,57.36,55.75,58.16,58.47,
41081.29167,10.4,Normal,51.94,53.54,52.94,56.86,52.54,,42.36,,55.75,57.66,55.95,58.26,59.27,
41081.33333,10.6,Normal,52.34,54.15,52.94,56.66,53.04,,42.75,,55.85,57.86,55.95,58.26,58.97,
41081.375,10.5,Normal,52.84,54.45,53.34,56.66,53.94,,43.05,,56.25,58.26,56.35,58.47,58.36,
41081.41667,10.6,Normal,53.14,55.25,53.84,57.36,54.75,,43.25,,56.76,58.57,56.76,58.77,59.77,
41081.45833,10.7,Normal,54.45,56.15,54.85,57.76,55.85,,43.55,,57.36,59.27,57.36,59.17,60.18,
41081.5,10.6,Normal,55.45,57.06,55.75,58.87,56.76,,44.15,,57.96,59.77,58.26,59.87,60.88,
41081.54167,10.7,Normal,55.45,57.26,56.35,58.87,57.26,,45.04,,57.96,60.08,58.47,60.08,61.08,
41081.58333,10.7,Normal,56.05,57.46,56.86,58.26,57.56,,44.95,,58.16,60.08,58.26,60.28,61.18,
41081.66667,10.7,Normal,55.85,56.05,56.15,58.26,56.45,,46.24,,57.16,58.16,56.76,60.18,60.78,
41081.70833,10.6,Normal,53.94,55.85,55.25,56.25,53.94,,46.54,,55.35,56.15,56.15,59.17,58.97,
41081.75,10.7,Normal,53.04,55.15,55.25,57.46,52.34,,45.04,,53.84,55.95,54.35,58.26,57.76,
41081.79167,10.7,Normal,51.14,54.05,53.84,55.15,50.34,,43.75,,52.44,54.35,53.04,57.66,55.35,
41081.83333,10.6,Normal,50.44,53.34,52.14,53.04,49.24,,42.75,,51.34,52.44,53.04,56.45,55.75,
41081.875,10.6,Normal,50.34,52.34,51.64,53.74,49.04,,41.86,,51.24,53.24,53.34,56.35,55.95,
41081.91667,10.6,Normal,49.64,51.84,51.14,51.14,48.84,,41.16,,51.04,53.84,52.84,55.85,55.25,
41081.95833,10.5,Normal,49.54,51.94,50.84,53.64,48.54,,40.57,,50.34,52.74,52.54,55.55,54.35,
41082,10.5,Normal,49.14,51.14,50.54,51.84,48.74,,40.17,,50.54,53.64,52.54,55.35,54.95,
41082.04167,10.4,Normal,49.14,51.34,50.44,53.54,48.54,,40.07,,50.44,53.24,52.54,55.15,55.25,
41082.08333,10.5,Normal,49.34,50.64,50.44,52.04,48.94,,40.07,,51.14,53.54,52.44,55.25,55.65,
41082.125,10.4,Normal,48.94,51.04,50.54,53.94,48.84,,40.07,,50.84,52.24,52.34,55.45,55.15,
41082.16667,10.4,Normal,49.64,51.64,50.74,53.94,48.44,,40.17,,50.74,52.64,52.64,55.35,55.55,
41082.20833,10.4,Normal,49.04,51.14,50.64,53.14,48.64,,40.17,,50.64,53.64,52.54,55.55,55.85,
41082.25,10.5,Normal,49.64,51.14,50.84,53.64,48.74,,40.17,,51.34,54.05,52.74,55.55,56.05,
41082.29167,10.5,Normal,50.14,51.64,51.34,53.64,49.34,,40.37,,50.94,51.84,52.14,55.65,55.65,
41082.33333,10.6,Normal,50.44,52.34,52.14,52.64,49.64,,40.86,,50.54,51.94,52.54,55.55,55.55,
41082.375,10.5,Normal,51.14,52.84,52.54,52.94,50.04,,40.96,,50.44,52.14,52.54,55.55,55.05,
41082.41667,10.7,Normal,51.64,53.74,53.24,54.95,50.84,,41.16,,51.14,52.94,52.84,55.65,56.56,
41082.45833,10.6,Normal,51.84,53.44,53.04,53.54,51.44,,41.46,,51.54,53.34,53.24,55.85,56.45,
41082.5,10.7,Normal,52.44,53.94,53.64,55.55,51.44,,41.96,,52.04,54.05,52.54,55.65,56.15,
41082.54167,10.6,Normal,51.74,54.05,52.94,53.04,52.14,,41.86,,51.84,54.75,53.64,55.65,56.25,
41082.58333,10.7,Normal,51.54,53.24,52.64,53.04,51.34,,41.96,,51.94,53.34,53.24,55.65,55.75,
41082.625,10.6,Normal,50.64,52.14,51.94,52.54,50.34,,41.46,,51.44,53.74,51.44,54.95,53.44,
41082.66667,10.6,Normal,49.14,50.14,49.84,52.44,50.74,,40.47,,51.24,53.54,50.14,54.25,53.14,
41082.75,10.6,Normal,46.54,47.64,47.44,50.84,49.54,,37.88,,50.14,52.14,48.44,52.64,50.84,
41082.79167,10.5,Normal,46.74,48.54,48.14,50.14,46.64,,37.29,,48.24,48.94,48.84,52.14,51.44,
41082.83333,10.6,Normal,47.24,48.14,47.74,50.64,47.74,,37.29,,48.34,50.74,48.04,51.74,51.34,
41082.875,10.5,Normal,46.34,47.94,47.64,49.44,45.04,,36.6,,47.44,49.64,48.94,51.74,51.74,
41082.91667,10.6,Normal,45.94,48.04,48.14,49.74,45.34,,36.5,,47.04,48.04,47.14,51.24,50.64,
41082.95833,10.5,Normal,46.24,47.04,46.74,49.34,46.74,,35.8,,47.24,48.94,46.94,50.84,50.74,
41083,10.4,Normal,45.24,46.74,46.64,48.44,43.95,,35.7,,46.14,48.14,48.14,50.84,50.74,
41083.04167,10.5,Normal,44.85,46.64,46.14,47.64,45.24,,35.9,,46.94,49.74,48.34,51.14,51.54,
41083.08333,10.4,Normal,45.94,47.34,47.04,49.64,46.04,,35.9,,46.94,49.44,47.04,50.94,50.74,
41083.125,10.4,Normal,46.44,47.54,47.44,49.04,45.44,,35.9,,46.54,48.04,47.54,50.84,51.24,
41083.16667,10.5,Normal,45.94,47.74,47.34,50.64,44.85,,35.9,,46.54,49.34,48.24,51.34,51.74,
41083.20833,10.4,Normal,46.14,47.64,47.34,49.44,44.85,,36,,47.24,50.34,48.84,51.74,52.24,
41083.25,10.5,Normal,46.04,47.94,47.24,50.24,45.74,,36,,48.24,50.64,49.24,52.04,52.64,
41083.29167,10.4,Normal,46.74,48.14,47.74,50.84,46.44,,36.1,,48.24,51.24,49.74,52.34,52.64,
41083.33333,10.6,Normal,47.04,48.74,48.14,50.14,47.54,,36.3,,49.54,51.74,50.44,52.74,53.34,
41083.375,10.5,Normal,48.64,50.04,49.64,51.24,48.04,,36.5,,49.44,52.44,50.94,53.04,53.74,
41083.41667,10.6,Normal,49.14,50.54,50.14,52.14,49.14,,36.69,,49.74,52.14,49.44,52.24,51.64,
41083.45833,10.6,Normal,49.94,50.84,50.54,52.34,49.54,,38.48,,49.84,52.54,49.74,52.44,53.14,
41083.5,10.6,Normal,50.64,51.64,51.44,52.64,49.94,,38.58,,49.84,51.64,49.94,52.54,53.24,
41083.54167,10.6,Normal,48.94,49.94,49.74,51.54,49.34,,38.78,,49.44,52.24,49.24,52.14,51.04,
41083.58333,10.6,Normal,49.64,51.24,50.94,51.14,48.54,,38.78,,49.24,51.34,49.94,52.44,52.34,
41083.625,10.6,Normal,49.04,50.54,50.34,51.14,47.54,,38.28,,48.14,50.14,48.74,51.84,51.44,
41083.66667,10.6,Normal,47.74,49.44,48.84,49.94,46.04,,37.79,,47.04,47.94,48.44,52.04,49.94,
41083.70833,10.6,Normal,46.04,48.24,47.54,48.64,44.85,,37.09,,46.34,48.34,47.74,51.24,50.14,
41083.75,10.6,Normal,45.74,48.24,47.74,49.54,44.85,,36.69,,46.44,48.44,47.84,50.84,49.74,
41083.79167,10.6,Normal,46.04,47.44,47.74,49.64,44.75,,36.1,,46.04,48.54,46.94,50.54,49.14,
41083.83333,10.5,Normal,45.14,47.34,47.44,48.94,44.35,,35.7,,45.64,48.04,46.14,49.94,49.84,
41083.875,10.5,Normal,44.45,45.64,45.04,48.04,46.04,,35.41,,46.64,48.64,45.94,49.24,49.64,
41083.91667,10.5,Normal,44.85,45.54,45.14,48.64,46.14,,35.21,,46.54,49.04,45.74,49.34,49.54,
41083.95833,10.6,Normal,44.25,45.74,45.44,47.84,44.25,,34.71,,46.34,48.64,46.94,49.94,50.34,
41084,10.4,Normal,45.54,46.84,46.64,48.64,44.55,,35.31,,46.04,48.04,46.14,49.94,50.14,
41084.04167,10.5,Normal,45.44,47.34,47.24,48.64,44.05,,35.21,,45.74,46.94,46.54,50.04,50.24,
41084.08333,10.4,Normal,45.44,46.54,46.14,49.04,44.95,,35.51,,45.64,47.84,46.44,50.14,50.44,
41084.125,10.5,Normal,45.44,46.84,46.34,48.24,44.55,,35.41,,45.64,47.14,45.94,50.04,50.34,
41084.16667,10.4,Normal,44.05,45.34,45.04,48.44,46.04,,35.51,,46.14,48.84,45.64,49.84,50.04,
41084.20833,10.4,Normal,44.85,45.64,45.44,48.74,45.44,,35.31,,45.74,47.74,45.44,49.74,50.04,
41084.25,10.4,Normal,44.25,45.64,45.54,48.64,44.35,,35.21,,46.34,49.14,47.44,50.34,50.64,
41084.29167,10.5,Normal,44.85,46.34,46.14,48.94,44.85,,35.31,,46.94,49.54,48.04,50.64,51.14,
41084.33333,10.4,Normal,45.64,47.34,47.04,49.44,45.74,,35.51,,47.74,50.24,48.64,50.94,51.74,
41084.375,10.6,Normal,46.44,48.34,47.84,50.64,47.64,,35.7,,48.94,51.44,49.94,51.74,52.44,
41084.41667,10.6,Normal,47.64,49.64,48.94,51.04,49.14,,36.1,,49.84,51.94,50.64,52.24,52.84,
41084.45833,10.7,Normal,48.44,50.54,49.64,49.94,50.54,,36.5,,50.74,52.84,51.34,53.04,53.74,
41084.5,10.6,Normal,49.44,51.04,50.54,52.14,50.74,,36.89,,50.74,53.44,51.84,53.44,54.25,
41084.54167,10.7,Normal,50.84,51.34,51.44,51.64,51.04,,37.29,,50.94,53.64,52.14,53.94,54.75,
41084.58333,10.6,Normal,50.24,52.04,51.24,52.64,52.44,,37.79,,51.94,54.05,52.54,54.35,55.05,
41084.625,10.6,Normal,50.84,51.84,51.44,53.64,52.54,,38.28,,52.34,54.75,53.14,54.95,55.55,
41084.66667,10.6,Normal,51.14,51.24,51.24,53.54,52.64,,38.38,,52.54,55.05,53.24,55.25,55.85,
41084.70833,10.6,Normal,50.44,51.44,51.44,53.34,51.14,,38.78,,51.24,53.94,51.34,54.45,54.55,
41084.75,10.6,Normal,50.44,51.14,51.24,53.44,50.24,,39.08,,50.84,53.44,51.04,54.05,54.55,
41084.79167,10.7,Normal,49.74,51.04,50.94,52.74,49.54,,41.06,,50.44,53.14,50.14,53.54,53.84,
41084.83333,10.6,Normal,47.64,48.94,48.44,52.24,49.84,,40.27,,50.24,52.84,49.34,52.84,53.24,
41084.875,10.5,Normal,46.44,47.74,47.34,51.24,49.94,,39.37,,50.04,51.94,48.64,52.44,53.14,
